,0,1,2,3,4,5,6,7,8,9,10,Date
3684,3:53 PM,"85 
F","66 
F","53 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3685,4:53 PM,"84 
F","65 
F","53 
%",E,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3686,5:53 PM,"83 
F","63 
F","51 
%",ESE,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3687,6:53 PM,"81 
F","62 
F","52 
%",E,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3688,7:53 PM,"79 
F","63 
F","58 
%",E,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3689,8:53 PM,"77 
F","63 
F","62 
%",E,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3690,9:53 PM,"76 
F","64 
F","67 
%",ESE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3691,10:53 PM,"75 
F","64 
F","69 
%",ESE,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3692,11:53 PM,"75 
F","66 
F","73 
%",ESE,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-16
3693,12:53 PM,"89 
F","64 
F","43 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3694,12:53 AM,"74 
F","66 
F","76 
%",SE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3695,2:53 AM,"73 
F","65 
F","76 
%",SSE,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3696,3:53 AM,"72 
F","65 
F","78 
%",S,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3697,4:53 AM,"71 
F","65 
F","81 
%",SSW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3698,5:53 AM,"69 
F","64 
F","84 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3699,6:53 AM,"72 
F","64 
F","76 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3700,7:53 AM,"73 
F","65 
F","76 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-17
3701,8:53 AM,"75 
F","66 
F","73 
%",VAR,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3702,9:53 AM,"79 
F","67 
F","66 
%",VAR,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3703,10:53 AM,"84 
F","64 
F","51 
%",WNW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3704,11:53 AM,"87 
F","64 
F","46 
%",NNW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3705,1:53 AM,"73 
F","65 
F","76 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3706,1:53 PM,"89 
F","64 
F","43 
%",CALM,"0 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-17
3707,2:53 PM,"91 
F","66 
F","43 
%",E,"5 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-17
3708,3:53 PM,"89 
F","63 
F","42 
%",E,"9 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-17
3709,4:53 PM,"87 
F","63 
F","44 
%",E,"9 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3710,5:53 PM,"86 
F","63 
F","46 
%",E,"8 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3711,6:53 PM,"84 
F","62 
F","47 
%",E,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3712,7:53 PM,"82 
F","63 
F","52 
%",SE,"6 
mph","0 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3713,8:53 PM,"81 
F","63 
F","54 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3714,9:53 PM,"80 
F","63 
F","56 
%",SSW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3715,10:53 PM,"78 
F","63 
F","60 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3716,11:53 PM,"77 
F","64 
F","64 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-17
3717,11:53 AM,"81 
F","65 
F","58 
%",NE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3718,12:53 AM,"76 
F","64 
F","67 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3719,2:53 AM,"73 
F","64 
F","73 
%",WNW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3720,3:53 AM,"74 
F","64 
F","71 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3721,4:53 AM,"73 
F","65 
F","76 
%",NNE,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3722,5:53 AM,"71 
F","67 
F","87 
%",NNE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3723,6:53 AM,"70 
F","66 
F","87 
%",NE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-18
3724,7:47 AM,"72 
F","66 
F","83 
%",NNE,"9 
mph","24 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3725,7:53 AM,"71 
F","66 
F","84 
%",NNE,"10 
mph","24 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3726,8:11 AM,"71 
F","65 
F","81 
%",NNE,"14 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-18
3727,8:53 AM,"70 
F","63 
F","78 
%",N,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-18
3728,9:23 AM,"71 
F","63 
F","75 
%",NNW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3729,9:53 AM,"73 
F","64 
F","73 
%",NW,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3730,10:53 AM,"78 
F","63 
F","60 
%",N,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3731,1:53 AM,"75 
F","64 
F","69 
%",SSW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-18
3732,12:53 PM,"79 
F","63 
F","58 
%",N,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3733,1:53 PM,"76 
F","64 
F","67 
%",N,"17 
mph","24 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3734,2:38 PM,"74 
F","63 
F","68 
%",N,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-18
3735,2:53 PM,"74 
F","63 
F","68 
%",N,"10 
mph","20 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-18
3736,3:44 PM,"74 
F","62 
F","66 
%",N,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3737,3:53 PM,"74 
F","62 
F","66 
%",N,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3738,4:53 PM,"75 
F","61 
F","62 
%",SSE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3739,5:53 PM,"73 
F","63 
F","71 
%",SE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3740,6:53 PM,"72 
F","63 
F","73 
%",E,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3741,7:53 PM,"71 
F","63 
F","75 
%",ENE,"15 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3742,8:53 PM,"70 
F","62 
F","76 
%",E,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3743,9:53 PM,"70 
F","62 
F","76 
%",NE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3744,10:53 PM,"70 
F","63 
F","78 
%",NE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3745,11:53 PM,"70 
F","62 
F","76 
%",NE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-18
3746,12:53 PM,"78 
F","61 
F","56 
%",ENE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3747,12:53 AM,"69 
F","62 
F","78 
%",NNE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-19
3748,2:53 AM,"68 
F","62 
F","81 
%",NE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3749,3:53 AM,"69 
F","62 
F","78 
%",ENE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3750,4:53 AM,"69 
F","62 
F","78 
%",NE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3751,5:38 AM,"69 
F","62 
F","78 
%",ENE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3752,5:53 AM,"69 
F","62 
F","78 
%",ENE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3753,6:53 AM,"69 
F","62 
F","78 
%",NE,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3754,7:53 AM,"69 
F","62 
F","78 
%",E,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-19
3755,8:25 AM,"69 
F","62 
F","78 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3756,8:53 AM,"69 
F","62 
F","78 
%",ENE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3757,9:53 AM,"72 
F","60 
F","66 
%",E,"6 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-19
3758,10:53 AM,"75 
F","60 
F","60 
%",E,"9 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-19
3759,11:53 AM,"78 
F","60 
F","54 
%",NE,"8 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3760,1:53 AM,"68 
F","62 
F","81 
%",NE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3761,1:53 PM,"76 
F","62 
F","62 
%",NE,"12 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3762,2:53 PM,"73 
F","62 
F","68 
%",NE,"13 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3763,3:16 PM,"72 
F","61 
F","68 
%",NE,"15 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3764,3:53 PM,"72 
F","61 
F","68 
%",NE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3765,4:53 PM,"71 
F","61 
F","70 
%",NNE,"12 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3766,5:53 PM,"70 
F","61 
F","73 
%",N,"14 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Light Rain,2018-09-19
3767,6:53 PM,"69 
F","62 
F","78 
%",SE,"16 
mph","22 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3768,7:53 PM,"70 
F","63 
F","78 
%",E,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-19
3769,8:53 PM,"69 
F","64 
F","84 
%",NE,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-19
3770,9:53 PM,"70 
F","65 
F","84 
%",ENE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Haze,2018-09-19
3771,10:19 PM,"69 
F","65 
F","87 
%",NE,"10 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-19
3772,10:35 PM,"70 
F","65 
F","84 
%",ENE,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-19
3773,10:53 PM,"69 
F","65 
F","87 
%",NE,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-19
3774,11:53 PM,"69 
F","65 
F","87 
%",NE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Fair,2018-09-19
3775,11:53 AM,"86 
F","72 
F","63 
%",SSW,"8 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3776,12:53 AM,"70 
F","66 
F","87 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-20
3777,2:53 AM,"70 
F","66 
F","87 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3778,3:53 AM,"69 
F","66 
F","90 
%",NNW,"3 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3779,4:53 AM,"70 
F","66 
F","87 
%",S,"7 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3780,5:53 AM,"71 
F","66 
F","84 
%",SSW,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3781,6:53 AM,"71 
F","67 
F","87 
%",W,"5 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3782,7:53 AM,"72 
F","67 
F","84 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3783,8:40 AM,"74 
F","68 
F","82 
%",NNW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Cloudy,2018-09-20
3784,8:53 AM,"73 
F","67 
F","81 
%",NNW,"9 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3785,9:53 AM,"75 
F","68 
F","79 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Haze,2018-09-20
3786,10:20 AM,"77 
F","69 
F","76 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3787,10:53 AM,"81 
F","70 
F","69 
%",SSE,"6 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3788,1:53 AM,"69 
F","65 
F","87 
%",CALM,"0 
mph","0 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3789,12:53 PM,"89 
F","72 
F","57 
%",SSW,"12 
mph","20 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-20
3790,1:53 PM,"92 
F","71 
F","50 
%",SW,"12 
mph","20 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3791,2:53 PM,"95 
F","70 
F","44 
%",SSW,"15 
mph","24 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-20
3792,3:53 PM,"94 
F","69 
F","44 
%",SSW,"18 
mph","29 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-20
3793,4:53 PM,"94 
F","67 
F","41 
%",SW,"16 
mph","30 
mph","29.2 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-20
3794,5:53 PM,"93 
F","67 
F","42 
%",SSW,"16 
mph","25 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3795,6:53 PM,"92 
F","66 
F","42 
%",SSW,"13 
mph","24 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3796,7:53 PM,"90 
F","66 
F","45 
%",SSW,"17 
mph","28 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3797,8:53 PM,"88 
F","67 
F","49 
%",S,"15 
mph","26 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3798,9:53 PM,"87 
F","66 
F","49 
%",SSW,"18 
mph","30 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3799,10:53 PM,"85 
F","67 
F","55 
%",SSW,"20 
mph","32 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3800,11:53 PM,"83 
F","66 
F","56 
%",SSW,"17 
mph","30 
mph","29.2 
in","0.0 
in","0.0 
in",Fair,2018-09-20
3801,12:53 PM,"76 
F","56 
F","50 
%",W,"21 
mph","30 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-09-21
3802,12:53 AM,"83 
F","67 
F","58 
%",SSW,"16 
mph","32 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-21
3803,2:53 AM,"82 
F","65 
F","56 
%",SSW,"18 
mph","29 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-21
3804,3:53 AM,"81 
F","65 
F","58 
%",SSW,"17 
mph","32 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3805,4:53 AM,"80 
F","66 
F","62 
%",SW,"16 
mph","29 
mph","29.1 
in","0.0 
in","0.0 
in",Cloudy,2018-09-21
3806,5:53 AM,"78 
F","67 
F","68 
%",SSW,"13 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3807,6:53 AM,"77 
F","68 
F","74 
%",SSW,"12 
mph","0 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3808,7:53 AM,"76 
F","68 
F","76 
%",SW,"13 
mph","21 
mph","29.1 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3809,8:53 AM,"76 
F","62 
F","62 
%",W,"18 
mph","37 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3810,9:53 AM,"76 
F","63 
F","64 
%",WSW,"17 
mph","31 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3811,10:53 AM,"76 
F","62 
F","62 
%",W,"14 
mph","32 
mph","29.2 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3812,11:53 AM,"76 
F","59 
F","56 
%",W,"18 
mph","28 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3813,1:53 AM,"82 
F","66 
F","58 
%",SSW,"16 
mph","33 
mph","29.1 
in","0.0 
in","0.0 
in",Fair,2018-09-21
3814,1:53 PM,"74 
F","52 
F","46 
%",W,"16 
mph","29 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3815,2:53 PM,"75 
F","51 
F","43 
%",WNW,"18 
mph","29 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3816,3:53 PM,"73 
F","51 
F","46 
%",WNW,"16 
mph","26 
mph","29.3 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3817,4:53 PM,"71 
F","50 
F","47 
%",NW,"15 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3818,5:53 PM,"69 
F","48 
F","47 
%",NW,"15 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3819,6:53 PM,"68 
F","48 
F","49 
%",NNW,"16 
mph","0 
mph","29.4 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-21
3820,7:53 PM,"64 
F","45 
F","50 
%",NNW,"13 
mph","24 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-21
3821,8:53 PM,"63 
F","45 
F","52 
%",NNW,"15 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-21
3822,9:53 PM,"61 
F","45 
F","56 
%",N,"18 
mph","26 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-21
3823,10:53 PM,"59 
F","41 
F","51 
%",N,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-21
3824,11:53 PM,"58 
F","41 
F","53 
%",N,"13 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-21
3825,12:53 PM,"61 
F","43 
F","52 
%",ENE,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3826,12:53 AM,"58 
F","43 
F","58 
%",N,"14 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-22
3827,2:53 AM,"60 
F","45 
F","57 
%",NE,"15 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-22
3828,3:53 AM,"57 
F","45 
F","64 
%",N,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-22
3829,4:53 AM,"57 
F","45 
F","64 
%",NNW,"7 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-22
3830,5:53 AM,"60 
F","46 
F","60 
%",ENE,"21 
mph","28 
mph","29.6 
in","0.0 
in","0.0 
in",Mostly Cloudy / Windy,2018-09-22
3831,6:53 AM,"58 
F","39 
F","49 
%",ENE,"15 
mph","25 
mph","29.6 
in","0.0 
in","0.0 
in",Mostly Cloudy,2018-09-22
3832,7:53 AM,"59 
F","40 
F","49 
%",ENE,"16 
mph","26 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3833,8:53 AM,"59 
F","43 
F","55 
%",ENE,"18 
mph","28 
mph","29.6 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-22
3834,9:53 AM,"59 
F","44 
F","58 
%",E,"17 
mph","0 
mph","29.7 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-22
3835,10:53 AM,"60 
F","44 
F","55 
%",E,"15 
mph","24 
mph","29.7 
in","0.0 
in","0.0 
in",Partly Cloudy,2018-09-22
3836,11:53 AM,"61 
F","42 
F","50 
%",ENE,"10 
mph","22 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3837,1:53 AM,"59 
F","45 
F","60 
%",NNE,"16 
mph","22 
mph","29.6 
in","0.0 
in","0.0 
in",Cloudy,2018-09-22
3838,1:53 PM,"62 
F","45 
F","53 
%",NE,"9 
mph","18 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3839,2:53 PM,"63 
F","45 
F","52 
%",NE,"9 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3840,3:53 PM,"63 
F","46 
F","54 
%",ENE,"8 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3841,4:53 PM,"62 
F","46 
F","56 
%",NE,"6 
mph","0 
mph","29.6 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3842,5:53 PM,"62 
F","46 
F","56 
%",NE,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3843,6:53 PM,"61 
F","47 
F","60 
%",ENE,"7 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3844,7:53 PM,"60 
F","47 
F","62 
%",E,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3845,8:53 PM,"60 
F","48 
F","64 
%",E,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3846,9:53 PM,"59 
F","48 
F","67 
%",ESE,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3847,10:53 PM,"59 
F","49 
F","69 
%",SE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3848,11:53 PM,"58 
F","47 
F","67 
%",SSE,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-22
3849,12:53 PM,"68 
F","50 
F","52 
%",E,"7 
mph","16 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3850,12:53 AM,"56 
F","47 
F","72 
%",SE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3851,2:53 AM,"56 
F","46 
F","69 
%",VAR,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3852,3:53 AM,"55 
F","46 
F","72 
%",SE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3853,4:53 AM,"54 
F","47 
F","77 
%",SSE,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3854,5:53 AM,"53 
F","46 
F","77 
%",CALM,"0 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3855,6:53 AM,"53 
F","47 
F","80 
%",CALM,"0 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3856,7:53 AM,"55 
F","48 
F","77 
%",SSE,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3857,8:53 AM,"59 
F","50 
F","72 
%",SSE,"5 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3858,9:53 AM,"64 
F","50 
F","60 
%",ESE,"3 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3859,10:53 AM,"66 
F","50 
F","56 
%",E,"6 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3860,11:53 AM,"68 
F","49 
F","50 
%",ENE,"9 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3861,1:53 AM,"56 
F","47 
F","72 
%",CALM,"0 
mph","0 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3862,1:49 PM,"70 
F","52 
F","53 
%",E,"10 
mph","18 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3863,1:53 PM,"68 
F","51 
F","55 
%",ENE,"8 
mph","18 
mph","29.5 
in","0.0 
in","0.0 
in",Fair,2018-09-23
3864,2:53 PM,"69 
F","52 
F","54 
%",E,"10 
mph","16 
mph","29.4 
in","0.0 
in","0.0 
in",Fair,2018-09-23
